"Date","Price","Open","High","Low","Vol.","Change %"
"02/16/2022","1,585.60","1,585.60","1,585.60","1,585.60","","0.13%"
"02/15/2022","1,583.55","1,583.55","1,583.55","1,583.55","","1.63%"
"02/14/2022","1,558.17","1,558.17","1,558.17","1,558.17","","-1.91%"
"02/11/2022","1,588.43","1,588.43","1,588.43","1,588.43","","-0.35%"
"02/10/2022","1,594.05","1,594.05","1,594.05","1,594.05","","-0.23%"
"02/09/2022","1,597.69","1,597.69","1,597.69","1,597.69","","0.62%"
"02/08/2022","1,587.80","1,587.80","1,587.80","1,587.80","","0.20%"
"02/07/2022","1,584.66","1,584.66","1,584.66","1,584.66","","0.87%"
"01/28/2022","1,570.94","1,570.94","1,570.94","1,570.94","","0.72%"
"01/27/2022","1,559.68","1,559.68","1,559.68","1,559.68","","-0.60%"
"01/26/2022","1,569.09","1,569.09","1,569.09","1,569.09","","0.13%"
"01/25/2022","1,567.08","1,567.08","1,567.08","1,567.08","","3.18%"
"01/24/2022","1,518.83","1,518.83","1,518.83","1,518.83","","-3.22%"
"01/21/2022","1,569.34","1,569.34","1,569.34","1,569.34","","0.23%"
"01/20/2022","1,565.81","1,565.81","1,565.81","1,565.81","","1.07%"
"01/19/2022","1,549.16","1,549.16","1,549.16","1,549.16","","0.84%"
"01/18/2022","1,536.24","1,536.24","1,536.24","1,536.24","","-1.10%"
"01/17/2022","1,553.32","1,553.32","1,553.32","1,553.32","","-3.47%"
"01/14/2022","1,609.13","1,609.13","1,609.13","1,609.13","","-0.22%"
"01/13/2022","1,612.63","1,612.63","1,612.63","1,612.63","","-1.10%"
"01/12/2022","1,630.58","1,630.58","1,630.58","1,630.58","","1.03%"
"01/11/2022","1,613.99","1,613.99","1,613.99","1,613.99","","-1.27%"
"01/10/2022","1,634.72","1,634.72","1,634.72","1,634.72","","-1.50%"
"01/07/2022","1,659.63","1,659.63","1,659.63","1,659.63","","-0.45%"
"01/06/2022","1,667.21","1,667.21","1,667.21","1,667.21","","0.29%"
"01/05/2022","1,662.38","1,662.38","1,662.38","1,662.38","","-0.51%"
"01/04/2022","1,670.83","1,670.83","1,670.83","1,670.83","","1.83%"
"12/31/2021","1,640.79","1,640.79","1,640.79","1,640.79","","0.86%"
"12/30/2021","1,626.87","1,626.87","1,626.87","1,626.87","","0.12%"
"12/29/2021","1,624.91","1,624.91","1,624.91","1,624.91","","-0.76%"
"12/28/2021","1,637.36","1,637.36","1,637.36","1,637.36","","0.28%"
"12/27/2021","1,632.71","1,632.71","1,632.71","1,632.71","","0.75%"
"12/24/2021","1,620.61","1,620.61","1,620.61","1,620.61","","1.34%"
"12/23/2021","1,599.24","1,599.24","1,599.24","1,599.24","","-1.85%"
"12/22/2021","1,629.44","1,629.44","1,629.44","1,629.44","","-0.06%"
"12/21/2021","1,630.46","1,630.46","1,630.46","1,630.46","","0.32%"
"12/20/2021","1,625.27","1,625.27","1,625.27","1,625.27","","-0.24%"
"12/17/2021","1,629.24","1,629.24","1,629.24","1,629.24","","0.34%"
"12/16/2021","1,623.77","1,623.77","1,623.77","1,623.77","","-0.16%"
"12/15/2021","1,626.45","1,626.45","1,626.45","1,626.45","","0.23%"
"12/14/2021","1,622.69","1,622.69","1,622.69","1,622.69","","-0.03%"
"12/13/2021","1,623.18","1,623.18","1,623.18","1,623.18","","0.56%"
"12/10/2021","1,614.07","1,614.07","1,614.07","1,614.07","","-0.66%"
"12/09/2021","1,624.83","1,624.83","1,624.83","1,624.83","","1.22%"
"12/08/2021","1,605.27","1,605.27","1,605.27","1,605.27","","0.09%"
"12/07/2021","1,603.85","1,603.85","1,603.85","1,603.85","","2.38%"
"12/06/2021","1,566.57","1,566.57","1,566.57","1,566.57","","-1.77%"
"12/03/2021","1,594.76","1,594.76","1,594.76","1,594.76","","-2.61%"
"12/02/2021","1,637.52","1,637.52","1,637.52","1,637.52","","-0.37%"
"12/01/2021","1,643.65","1,643.65","1,643.65","1,643.65","","0.43%"
"11/30/2021","1,636.55","1,636.55","1,636.55","1,636.55","","-0.37%"
"11/29/2021","1,642.66","1,642.66","1,642.66","1,642.66","","-0.47%"
"11/26/2021","1,650.42","1,650.42","1,650.42","1,650.42","","-0.33%"
"11/25/2021","1,655.94","1,655.94","1,655.94","1,655.94","","0.93%"
"11/24/2021","1,640.63","1,640.63","1,640.63","1,640.63","","1.46%"
"11/23/2021","1,617.02","1,617.02","1,617.02","1,617.02","","1.52%"
"11/22/2021","1,592.79","1,592.79","1,592.79","1,592.79","","0.19%"
"11/19/2021","1,589.82","1,589.82","1,589.82","1,589.82","","-0.97%"
"11/18/2021","1,605.44","1,605.44","1,605.44","1,605.44","","-0.44%"
"11/17/2021","1,612.51","1,612.51","1,612.51","1,612.51","","0.34%"
"11/16/2021","1,606.99","1,606.99","1,606.99","1,606.99","","-0.94%"
"11/15/2021","1,622.25","1,622.25","1,622.25","1,622.25","","0.31%"
"11/12/2021","1,617.17","1,617.17","1,617.17","1,617.17","","1.04%"
"11/11/2021","1,600.58","1,600.58","1,600.58","1,600.58","","-0.41%"
"11/10/2021","1,607.11","1,607.11","1,607.11","1,607.11","","-0.01%"
"11/09/2021","1,607.29","1,607.29","1,607.29","1,607.29","","-0.45%"
"11/08/2021","1,614.63","1,614.63","1,614.63","1,614.63","","0.69%"
"11/05/2021","1,603.49","1,603.49","1,603.49","1,603.49","","0.49%"
"11/04/2021","1,595.63","1,595.63","1,595.63","1,595.63","","0.33%"
"11/03/2021","1,590.41","1,590.41","1,590.41","1,590.41","","-0.39%"
"11/02/2021","1,596.56","1,596.56","1,596.56","1,596.56","","0.50%"
"11/01/2021","1,588.69","1,588.69","1,588.69","1,588.69","","-0.78%"
"10/29/2021","1,601.13","1,601.13","1,601.13","1,601.13","","0.42%"
"10/28/2021","1,594.46","1,594.46","1,594.46","1,594.46","","0.86%"
"10/27/2021","1,580.89","1,580.89","1,580.89","1,580.89","","2.36%"
"10/26/2021","1,544.43","1,544.43","1,544.43","1,544.43","","0.48%"
"10/25/2021","1,537.11","1,537.11","1,537.11","1,537.11","","-0.64%"
"10/22/2021","1,547.05","1,547.05","1,547.05","1,547.05","","0.19%"
"10/21/2021","1,544.15","1,544.15","1,544.15","1,544.15","","-0.67%"
"10/20/2021","1,554.61","1,554.61","1,554.61","1,554.61","","0.02%"
"10/19/2021","1,554.32","1,554.32","1,554.32","1,554.32","","-0.23%"
"10/18/2021","1,557.85","1,557.85","1,557.85","1,557.85","","0.33%"
"10/15/2021","1,552.80","1,552.80","1,552.80","1,552.80","","0.04%"
"10/14/2021","1,552.11","1,552.11","1,552.11","1,552.11","","-0.08%"
"10/13/2021","1,553.30","1,553.30","1,553.30","1,553.30","","-0.26%"
"10/12/2021","1,557.37","1,557.37","1,557.37","1,557.37","","0.11%"
"10/11/2021","1,555.71","1,555.71","1,555.71","1,555.71","","1.86%"
"10/08/2021","1,527.24","1,527.24","1,527.24","1,527.24","","0.72%"
"10/07/2021","1,516.25","1,516.25","1,516.25","1,516.25","","0.06%"
"10/06/2021","1,515.34","1,515.34","1,515.34","1,515.34","","0.55%"
"10/05/2021","1,507.12","1,507.12","1,507.12","1,507.12","","0.83%"
"10/04/2021","1,494.69","1,494.69","1,494.69","1,494.69","","0.45%"
"10/01/2021","1,487.98","1,487.98","1,487.98","1,487.98","","-0.72%"
"09/30/2021","1,498.75","1,498.75","1,498.75","1,498.75","","0.36%"
"09/29/2021","1,493.41","1,493.41","1,493.41","1,493.41","","0.09%"
"09/28/2021","1,492.00","1,492.00","1,492.00","1,492.00","","1.18%"
"09/27/2021","1,474.62","1,474.62","1,474.62","1,474.62","","-1.88%"
"09/24/2021","1,502.87","1,502.87","1,502.87","1,502.87","","-0.25%"
"09/23/2021","1,506.62","1,506.62","1,506.62","1,506.62","","0.27%"
"09/22/2021","1,502.56","1,502.56","1,502.56","1,502.56","","0.74%"
"09/21/2021","1,491.52","1,491.52","1,491.52","1,491.52","","-0.69%"
"09/20/2021","1,501.86","1,501.86","1,501.86","1,501.86","","-0.09%"
"09/17/2021","1,503.15","1,503.15","1,503.15","1,503.15","","0.28%"
"09/16/2021","1,498.98","1,498.98","1,498.98","1,498.98","","0.15%"
"09/15/2021","1,496.78","1,496.78","1,496.78","1,496.78","","0.83%"
"09/14/2021","1,484.53","1,484.53","1,484.53","1,484.53","","-0.27%"
"09/13/2021","1,488.51","1,488.51","1,488.51","1,488.51","","-0.27%"
"09/10/2021","1,492.49","1,492.49","1,492.49","1,492.49","","0.07%"
"09/09/2021","1,491.40","1,491.40","1,491.40","1,491.40","","0.81%"
"09/08/2021","1,479.41","1,479.41","1,479.41","1,479.41","","-0.48%"
"09/07/2021","1,486.48","1,486.48","1,486.48","1,486.48","","-0.42%"
"09/06/2021","1,492.76","1,492.76","1,492.76","1,492.76","","1.03%"
"09/01/2021","1,477.53","1,477.53","1,477.53","1,477.53","","-0.02%"
"08/31/2021","1,477.82","1,477.82","1,477.82","1,477.82","","0.23%"
"08/30/2021","1,474.43","1,474.43","1,474.43","1,474.43","","0.82%"
"08/27/2021","1,462.44","1,462.44","1,462.44","1,462.44","","0.76%"
"08/26/2021","1,451.35","1,451.35","1,451.35","1,451.35","","-0.78%"
"08/25/2021","1,462.81","1,462.81","1,462.81","1,462.81","","0.89%"
"08/24/2021","1,449.92","1,449.92","1,449.92","1,449.92","","0.11%"
"08/23/2021","1,448.28","1,448.28","1,448.28","1,448.28","","-2.19%"
"08/20/2021","1,480.66","1,480.66","1,480.66","1,480.66","","-3.13%"
"08/19/2021","1,528.55","1,528.55","1,528.55","1,528.55","","1.22%"
"08/18/2021","1,510.15","1,510.15","1,510.15","1,510.15","","-0.13%"
"08/17/2021","1,512.05","1,512.05","1,512.05","1,512.05","","-0.64%"
"08/16/2021","1,521.73","1,521.73","1,521.73","1,521.73","","0.75%"
"08/13/2021","1,510.46","1,510.46","1,510.46","1,510.46","","0.56%"
"08/12/2021","1,502.05","1,502.05","1,502.05","1,502.05","","-0.60%"
"08/11/2021","1,511.12","1,511.12","1,511.12","1,511.12","","-0.53%"
"08/10/2021","1,519.24","1,519.24","1,519.24","1,519.24","","-0.12%"
"08/09/2021","1,521.08","1,521.08","1,521.08","1,521.08","","1.75%"
"08/06/2021","1,494.97","1,494.97","1,494.97","1,494.97","","-0.28%"
"08/05/2021","1,499.21","1,499.21","1,499.21","1,499.21","","0.85%"
"08/04/2021","1,486.56","1,486.56","1,486.56","1,486.56","","0.13%"
"08/03/2021","1,484.58","1,484.58","1,484.58","1,484.58","","1.47%"
"08/02/2021","1,463.09","1,463.09","1,463.09","1,463.09","","0.24%"
"07/30/2021","1,459.60","1,459.60","1,459.60","1,459.60","","1.40%"
"07/29/2021","1,439.50","1,439.50","1,439.50","1,439.50","","1.32%"
"07/28/2021","1,420.68","1,420.68","1,420.68","1,420.68","","-0.13%"
"07/27/2021","1,422.50","1,422.50","1,422.50","1,422.50","","0.42%"
"07/26/2021","1,416.50","1,416.50","1,416.50","1,416.50","","0.54%"
"07/23/2021","1,408.83","1,408.83","1,408.83","1,408.83","","-2.05%"
"07/22/2021","1,438.30","1,438.30","1,438.30","1,438.30","","1.71%"
