"Date","Price","Open","High","Low","Vol.","Change %"
"11/07/2022","20,100.0","21,450.0","21,450.0","20,000.0","2.52M","-5.63%"
"11/04/2022","21,300.0","21,000.0","21,300.0","19,800.0","7.37M","0.24%"
"11/03/2022","21,250.0","21,350.0","22,100.0","20,850.0","3.80M","-1.39%"
"11/02/2022","21,550.0","21,800.0","22,500.0","21,550.0","4.00M","-1.15%"
"11/01/2022","21,800.0","21,000.0","22,100.0","20,900.0","5.88M","5.31%"
"10/31/2022","20,700.0","21,000.0","21,000.0","20,300.0","2.83M","-0.72%"
"10/28/2022","20,850.0","21,200.0","21,500.0","20,650.0","2.78M","-0.71%"
"10/27/2022","21,000.0","19,950.0","21,000.0","19,850.0","4.34M","5.00%"
"10/26/2022","20,000.0","20,200.0","20,450.0","19,800.0","1.13M","-0.74%"
"10/25/2022","20,150.0","19,700.0","20,650.0","19,300.0","3.23M","0.00%"
"10/24/2022","20,150.0","20,100.0","20,150.0","18,700.0","3.26M","0.25%"
"10/21/2022","20,100.0","20,600.0","20,800.0","19,350.0","2.78M","-2.43%"
"10/20/2022","20,600.0","20,300.0","20,650.0","20,000.0","1.71M","0.24%"
"10/19/2022","20,550.0","20,700.0","20,700.0","20,050.0","1.72M","-0.24%"
"10/18/2022","20,600.0","20,700.0","20,950.0","20,400.0","2.52M","0.00%"
"10/17/2022","20,600.0","20,100.0","20,600.0","19,400.0","4.16M","0.00%"
"10/14/2022","20,600.0","20,950.0","21,050.0","20,300.0","2.18M","0.00%"
"10/13/2022","20,600.0","20,500.0","20,600.0","19,700.0","3.78M","0.49%"
"10/12/2022","20,500.0","18,300.0","20,500.0","18,300.0","4.64M","5.94%"
"10/11/2022","19,350.0","19,350.0","20,000.0","19,350.0","9.00M","-6.97%"
"10/10/2022","20,800.0","20,800.0","21,700.0","20,800.0","2.39M","-6.94%"
"10/07/2022","22,350.0","23,050.0","23,150.0","22,350.0","2.06M","-6.88%"
"10/06/2022","24,000.0","23,900.0","24,200.0","23,000.0","3.20M","0.00%"
"10/05/2022","24,000.0","24,000.0","24,150.0","23,750.0","1.21M","0.84%"
"10/04/2022","23,800.0","23,900.0","24,400.0","23,750.0","958.20K","-0.21%"
"10/03/2022","23,850.0","25,100.0","25,100.0","23,400.0","1.60M","-4.60%"
"09/30/2022","25,000.0","24,500.0","25,100.0","23,950.0","2.07M","1.21%"
"09/29/2022","24,700.0","24,700.0","25,000.0","24,200.0","983.50K","0.20%"
"09/28/2022","24,650.0","24,250.0","24,750.0","23,500.0","1.53M","-1.00%"
"09/27/2022","24,900.0","24,800.0","24,900.0","24,000.0","1.14M","0.00%"
"09/26/2022","24,900.0","24,700.0","24,900.0","23,700.0","1.90M","-0.60%"
"09/23/2022","25,050.0","25,350.0","25,400.0","25,000.0","1.06M","-1.18%"
"09/22/2022","25,350.0","25,000.0","25,350.0","24,800.0","604.50K","0.40%"
"09/21/2022","25,250.0","25,000.0","25,400.0","25,000.0","675.80K","-0.59%"
"09/20/2022","25,400.0","25,400.0","25,400.0","24,900.0","890.60K","1.60%"
"09/19/2022","25,000.0","26,300.0","26,300.0","24,700.0","1.44M","-4.94%"
"09/16/2022","26,300.0","26,500.0","26,850.0","26,300.0","865.60K","-0.94%"
"09/15/2022","26,550.0","26,650.0","27,350.0","26,500.0","797.40K","0.00%"
"09/14/2022","26,550.0","26,500.0","26,800.0","26,250.0","953.00K","-1.12%"
"09/13/2022","26,850.0","27,100.0","27,100.0","26,750.0","769.20K","-0.37%"
"09/12/2022","26,950.0","27,000.0","27,100.0","26,800.0","822.50K","-0.19%"
"09/09/2022","27,000.0","27,300.0","27,300.0","26,600.0","935.70K","0.37%"
"09/08/2022","26,900.0","27,350.0","27,400.0","26,900.0","1.41M","-1.47%"
"09/07/2022","27,300.0","27,800.0","27,900.0","27,300.0","1.75M","-2.50%"
"09/06/2022","28,000.0","28,150.0","28,150.0","27,650.0","1.35M","0.00%"
"09/05/2022","28,000.0","28,500.0","28,500.0","27,750.0","1.83M","0.00%"
"08/31/2022","28,000.0","27,900.0","28,150.0","27,550.0","585.30K","0.36%"
"08/30/2022","27,900.0","28,000.0","28,200.0","27,700.0","821.50K","0.72%"
"08/29/2022","27,700.0","28,000.0","28,100.0","27,100.0","2.03M","-2.46%"
"08/26/2022","28,400.0","28,850.0","28,900.0","28,350.0","1.36M","-1.39%"
"08/25/2022","28,800.0","28,450.0","28,900.0","28,150.0","1.69M","2.49%"
"08/24/2022","28,100.0","28,000.0","28,250.0","27,950.0","1.18M","0.36%"
"08/23/2022","28,000.0","27,500.0","28,000.0","27,500.0","1.23M","0.36%"
"08/22/2022","27,900.0","28,250.0","28,300.0","27,750.0","1.46M","-1.76%"
"08/19/2022","28,400.0","28,800.0","28,800.0","28,300.0","1.46M","-1.05%"
"08/18/2022","28,700.0","28,700.0","28,800.0","28,300.0","2.09M","0.00%"
"08/17/2022","28,700.0","28,850.0","28,950.0","28,700.0","1.32M","-0.52%"
"08/16/2022","28,850.0","29,000.0","29,050.0","28,750.0","1.40M","-0.35%"
"08/15/2022","28,950.0","28,950.0","29,300.0","28,700.0","3.27M","1.22%"
