"Date","Price","Open","High","Low","Vol.","Change %"
"08/16/2022","54,500.0","54,300.0","54,500.0","53,800.0","2.84M","0.55%"
"08/15/2022","54,200.0","53,500.0","54,200.0","53,300.0","2.59M","0.74%"
"08/12/2022","53,800.0","53,400.0","53,800.0","53,000.0","2.18M","0.37%"
"08/11/2022","53,600.0","54,100.0","54,300.0","53,000.0","2.68M","-0.19%"
"08/10/2022","53,700.0","53,600.0","54,000.0","53,300.0","2.46M","-0.19%"
"08/09/2022","53,800.0","53,400.0","54,000.0","53,300.0","2.61M","0.00%"
"08/08/2022","53,800.0","53,800.0","54,300.0","53,300.0","2.25M","-0.37%"
"08/05/2022","54,000.0","54,000.0","54,300.0","53,400.0","1.64M","0.00%"
"08/04/2022","54,000.0","53,700.0","54,000.0","53,200.0","1.83M","0.37%"
"08/03/2022","53,800.0","53,600.0","54,000.0","53,100.0","1.61M","0.00%"
"08/02/2022","53,800.0","53,300.0","53,900.0","53,000.0","1.67M","0.37%"
"08/01/2022","53,600.0","52,100.0","54,000.0","52,100.0","1.66M","1.90%"
"07/29/2022","52,600.0","53,200.0","53,500.0","52,600.0","1.27M","-1.13%"
"07/28/2022","53,200.0","52,700.0","53,200.0","52,000.0","1.23M","1.33%"
"07/27/2022","52,500.0","52,000.0","52,500.0","51,700.0","1.03M","0.38%"
"07/26/2022","52,300.0","52,100.0","52,800.0","51,800.0","1.01M","-0.19%"
"07/25/2022","52,400.0","51,800.0","52,500.0","51,600.0","1.42M","0.38%"
"07/22/2022","52,200.0","52,300.0","53,100.0","52,100.0","1.54M","-1.32%"
"07/21/2022","52,900.0","52,500.0","53,300.0","52,500.0","1.46M","-0.38%"
"07/20/2022","53,100.0","53,400.0","53,500.0","52,600.0","1.89M","0.00%"
"07/19/2022","53,100.0","53,000.0","53,200.0","52,300.0","1.17M","0.00%"
"07/18/2022","53,100.0","53,000.0","53,500.0","52,300.0","1.36M","0.57%"
"07/15/2022","52,800.0","52,800.0","53,200.0","52,300.0","1.38M","0.00%"
"07/14/2022","52,800.0","52,300.0","52,800.0","51,900.0","1.20M","0.57%"
"07/13/2022","52,500.0","52,500.0","52,800.0","52,000.0","1.01M","-0.19%"
"07/12/2022","52,600.0","52,300.0","52,900.0","51,800.0","1.00M","0.57%"
"07/11/2022","52,300.0","52,300.0","52,900.0","51,800.0","1.12M","-0.95%"
"07/08/2022","52,800.0","52,500.0","52,800.0","51,600.0","1.01M","0.96%"
"07/07/2022","52,300.0","52,000.0","52,300.0","51,200.0","1.19M","0.58%"
"07/06/2022","52,000.0","51,600.0","52,600.0","51,000.0","1.50M","0.00%"
"07/05/2022","52,000.0","51,700.0","52,200.0","51,500.0","1.07M","0.78%"
"07/04/2022","51,600.0","52,400.0","52,900.0","51,600.0","1.57M","-1.53%"
"07/01/2022","52,400.0","51,300.0","52,400.0","51,100.0","1.57M","1.16%"
"06/30/2022","51,800.0","52,200.0","52,400.0","51,400.0","1.43M","-1.15%"
"06/29/2022","52,400.0","52,700.0","53,000.0","51,800.0","1.74M","-1.13%"
"06/28/2022","53,000.0","52,400.0","53,400.0","51,800.0","2.01M","0.76%"
"06/27/2022","52,600.0","52,500.0","52,900.0","51,900.0","1.64M","0.19%"
"06/24/2022","52,500.0","52,300.0","52,800.0","51,700.0","1.72M","0.57%"
"06/23/2022","52,200.0","52,200.0","52,500.0","51,200.0","1.49M","0.77%"
"06/22/2022","51,800.0","50,600.0","52,000.0","50,300.0","2.23M","2.57%"
"06/21/2022","50,500.0","49,500.0","50,500.0","49,000.0","1.92M","1.20%"
"06/20/2022","49,900.0","50,400.0","50,900.0","48,800.0","1.97M","-0.80%"
"06/17/2022","50,300.0","50,100.0","50,300.0","48,700.0","2.00M","-0.98%"
"06/16/2022","50,800.0","49,500.0","51,000.0","48,200.0","1.87M","4.10%"
"06/15/2022","48,800.0","49,900.0","50,100.0","48,400.0","2.14M","-2.20%"
"06/14/2022","49,900.0","49,500.0","50,000.0","48,250.0","2.03M","-0.20%"
"06/13/2022","50,000.0","51,600.0","52,300.0","50,000.0","2.21M","-5.12%"
"06/10/2022","52,700.0","53,000.0","53,300.0","52,100.0","1.73M","-0.94%"
"06/09/2022","53,200.0","52,900.0","53,500.0","52,200.0","1.82M","0.95%"
"06/08/2022","52,700.0","52,800.0","53,000.0","51,900.0","2.28M","-0.38%"
"06/07/2022","52,900.0","53,200.0","53,700.0","52,100.0","1.87M","-1.49%"
"06/06/2022","53,700.0","53,900.0","54,300.0","52,700.0","2.04M","0.00%"
"06/03/2022","53,700.0","54,200.0","54,700.0","53,000.0","2.01M","-0.92%"
"06/02/2022","54,200.0","54,500.0","54,700.0","53,200.0","2.36M","-0.55%"
"06/01/2022","54,500.0","54,500.0","55,000.0","53,300.0","2.23M","-0.55%"
"05/31/2022","54,800.0","54,900.0","55,700.0","53,800.0","2.58M","-0.90%"
"05/30/2022","55,300.0","54,300.0","55,500.0","52,900.0","3.02M","1.84%"
"05/27/2022","54,300.0","53,800.0","54,800.0","53,000.0","2.11M","1.31%"
"05/26/2022","53,600.0","52,900.0","54,500.0","52,600.0","2.75M","1.52%"
"05/25/2022","52,800.0","53,100.0","53,600.0","51,400.0","2.40M","-0.75%"
"05/24/2022","53,200.0","52,600.0","53,200.0","50,800.0","2.09M","0.38%"
"05/23/2022","53,000.0","53,500.0","53,700.0","52,000.0","2.04M","-1.49%"
"05/20/2022","53,800.0","53,900.0","55,000.0","52,900.0","2.33M","-0.37%"
"05/19/2022","54,000.0","55,100.0","55,100.0","53,400.0","2.59M","-3.23%"
"05/18/2022","55,800.0","57,500.0","57,500.0","55,100.0","2.56M","-2.11%"
"05/17/2022","57,000.0","54,400.0","57,000.0","53,000.0","2.60M","4.40%"
"05/16/2022","54,600.0","53,200.0","55,900.0","53,000.0","2.11M","1.87%"
"05/13/2022","53,600.0","56,600.0","57,700.0","53,600.0","2.61M","-5.96%"
"05/12/2022","57,000.0","60,300.0","60,300.0","57,000.0","1.90M","-6.10%"
"05/11/2022","60,700.0","61,800.0","62,000.0","60,100.0","1.90M","-1.94%"
"05/10/2022","61,900.0","58,200.0","61,900.0","57,300.0","2.77M","4.38%"
"05/09/2022","59,300.0","60,200.0","61,100.0","58,800.0","2.28M","-2.79%"
"05/06/2022","61,000.0","61,100.0","61,500.0","60,100.0","1.89M","-0.81%"
"05/05/2022","61,500.0","61,300.0","62,000.0","60,500.0","2.54M","0.00%"
"05/04/2022","61,500.0","62,100.0","62,300.0","60,400.0","2.66M","-0.97%"
"04/29/2022","62,100.0","61,900.0","62,500.0","60,500.0","2.03M","0.16%"
"04/28/2022","62,000.0","61,600.0","62,500.0","60,400.0","2.12M","0.00%"
"04/27/2022","62,000.0","62,300.0","62,400.0","60,400.0","2.53M","-1.12%"
"04/26/2022","62,700.0","61,500.0","62,800.0","59,100.0","3.03M","1.13%"
"04/25/2022","62,000.0","64,500.0","64,500.0","60,600.0","1.85M","-4.47%"
"04/22/2022","64,900.0","63,200.0","66,200.0","60,700.0","3.84M","2.37%"
"04/21/2022","63,400.0","63,100.0","64,200.0","61,700.0","3.03M","-0.16%"
"04/20/2022","63,500.0","62,400.0","63,900.0","61,400.0","2.78M","0.87%"
"04/19/2022","62,949.4","64,343.4","65,297.2","62,949.4","3.66M","-2.28%"
"04/18/2022","64,416.8","63,536.3","64,636.9","62,289.1","3.93M","1.39%"
"04/15/2022","63,536.3","65,517.3","65,737.4","63,536.3","3.47M","-3.24%"
"04/14/2022","65,664.0","66,617.8","67,131.4","65,664.0","4.15M","-1.65%"
"04/13/2022","66,764.5","65,884.1","66,764.5","65,884.1","4.13M","1.11%"
"04/12/2022","66,030.8","66,764.5","67,351.5","65,517.3","4.45M","-1.10%"
"04/08/2022","66,764.5","67,865.0","68,158.5","66,691.1","4.18M","-1.73%"
"04/07/2022","67,938.4","68,085.1","68,598.7","67,204.7","3.76M","-0.43%"
"04/06/2022","68,231.9","67,938.4","68,818.8","67,424.8","5.22M","0.00%"
"04/05/2022","68,231.9","68,158.5","68,598.7","67,571.6","4.62M","0.11%"
"04/04/2022","68,158.5","68,598.7","68,745.4","67,278.1","4.43M","0.22%"
"04/01/2022","68,011.8","65,443.9","68,598.7","64,343.4","5.29M","3.58%"
"03/31/2022","65,664.0","66,177.6","66,250.9","64,563.5","3.63M","-1.32%"
"03/30/2022","66,544.4","67,204.7","67,278.1","65,223.8","3.94M","-1.41%"
"03/29/2022","67,498.2","68,085.1","68,745.4","67,131.4","4.45M","-1.08%"
"03/28/2022","68,231.9","68,452.0","69,332.4","66,691.1","6.07M","-1.27%"
"03/25/2022","69,112.3","68,818.8","69,625.9","68,452.0","5.02M","0.32%"
"03/24/2022","68,892.2","66,104.2","68,892.2","65,810.7","7.47M","3.99%"
"03/23/2022","66,250.9","66,764.5","66,984.6","65,810.7","4.15M","-1.10%"
"03/22/2022","66,984.6","67,351.5","68,231.9","66,324.3","6.43M","0.44%"
"03/21/2022","66,691.1","62,509.2","66,691.1","62,289.1","8.38M","6.94%"
"03/18/2022","62,362.5","63,316.2","63,463.0","62,362.5","4.79M","-1.62%"
"03/17/2022","63,389.6","62,876.0","63,463.0","62,582.6","4.47M","0.70%"
"03/16/2022","62,949.4","63,169.5","63,536.3","62,435.8","3.78M","-0.58%"
"03/15/2022","63,316.2","64,049.9","64,416.8","62,802.7","4.53M","-1.37%"
"03/14/2022","64,196.7","64,270.0","64,416.8","63,096.1","4.03M","-0.23%"
"03/11/2022","64,343.4","64,563.5","64,930.3","63,829.8","4.22M","-0.45%"
"03/10/2022","64,636.9","64,930.3","65,297.2","63,756.4","4.35M","0.11%"
"03/09/2022","64,563.5","64,123.3","65,297.2","63,683.1","4.40M","1.03%"
"03/08/2022","63,903.2","65,517.3","65,517.3","63,756.4","4.59M","-2.68%"
"03/07/2022","65,664.0","66,544.4","66,544.4","64,710.2","4.82M","-1.11%"
"03/04/2022","66,397.7","64,563.5","66,397.7","63,096.1","5.88M","2.84%"
"03/03/2022","64,563.5","64,270.0","65,297.2","63,903.2","6.72M","0.92%"
"03/02/2022","63,976.5","62,362.5","64,563.5","62,362.5","6.82M","3.20%"
